id	h_family	h_genus	h_species	i_family	i_tribe	i_genus	i_species	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_number_same_h	coll_percent	h_n_specimens	i_h_same_g	i_h_same_f	i_j_h_col_event	i_j_same_col	h_voucher	coll_total_i	rel_confidence	redList
3456	Fagaceae	Quercus	chrysolepis	Miridae	Phylini	Tuxedo	cruralis	6296	6292	6253	549	68	571	698	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
3457	Fagaceae	Quercus	john-tuckeri	Miridae	Phylini	Tuxedo	cruralis	6296	6292	6253	549	68	571	1232	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
3458	Rhamnaceae	Ceanothus	leucodermis	Miridae	Phylini	Tuxedo	cruralis	6296	6292	6253	549	373	444	1187	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
5201	Pinaceae	Pinus	ponderosa	Pentatomidae	Pentatomini	Euschistus	servus	32912	50839	50944	51033	62	554	879	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11081	Asteraceae	Artemisia	tridentata	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	98	418	948	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11090	Rhamnaceae	Ceanothus	integerrimus	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	373	444	785	1	1.41	18	FALSE	FALSE	0	0	0	71	LOW	FALSE
11465	Geraniaceae	Geranium	viscosissimum	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	221	488	964	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11466	Rosaceae	Cowania	mexicana	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	376	462	9315	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11470	Rhamnaceae	Ceanothus	leucodermis	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	373	444	1187	1	1.41	5	FALSE	FALSE	0	0	0	71	LOW	FALSE
11480	Adoxaceae	Sambucus	canadensis	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	74	586	9958	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11481	Caprifoliaceae	Lonicera	subspicata	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	136	525	1193	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11482	Cupressaceae	Juniperus	californica	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	63	511	9995	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
11483	Rosaceae	Prunus	fasciculata	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	376	566	741	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
11589	Rhamnaceae	Ceanothus	cordulatus	Miridae	Deraeocorini	Deraeocoris	fulgidus	6296	8164	34950	37486	373	444	711	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
13855	Sapindaceae	Acer	saccharinum	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	385	398	8262	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
13866	Bignoniaceae	Catalpa	bignonioides	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	110	1436	11270	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
15834	Moraceae	Maclura	pomifera	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	304	13097	13098	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
17240	Fagaceae	Castanea	mollissima	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	68	442	4596	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
17284	Fagaceae	Quercus	virginiana	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	68	571	9674	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
17285	Aquifoliaceae	Ilex	glabra	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	92	3984	15482	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
17426	Adoxaceae	Sambucus	canadensis	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	74	586	9958	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18422	Sapotaceae	Sideroxylon	lanuginosum	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	386	7447	14728	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18423	Fabaceae	Robinia	neomexicanus	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	211	579	8701	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18429	Rosaceae	Prunus	persica	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	376	566	9081	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18436	Juglandaceae	Juglans	regia	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	257	509	9224	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18437	Juglandaceae	Carya	cordiformis	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	257	440	710	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18438	Malvaceae	Tilia	americana	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	286	609	9699	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18439	Fagaceae	Quercus	wislizeni	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	68	571	2687	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18440	Oleaceae	Olea	europaea	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	325	1743	8862	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
18441	Rosaceae	Prunus	amygdalus	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	376	566	11946	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18444	Aquifoliaceae	Ilex	liukiuensis	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	92	3984	13399	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
18745	Annonaceae	Asimina	obovata	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	88	8307	15082	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21615	Asteraceae	Ambrosia	dumosa	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	407	8633	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
21618	Asteraceae	Pluchea	sericea	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	1772	10123	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21623	Asteraceae	Dicoria	canescens	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	8313	10102	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21624	Amaranthaceae	Atriplex	lentiformis	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	83	424	11670	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
21631	Boraginaceae	Heliotropium	curassavicum	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	113	501	717	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21633	Apocynaceae	Hoya	carnosa	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	90	11467	11468	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21634	Malvaceae	Abelmoschus	esculentus	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	286	8136	9199	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21635	Frankeniaceae	Frankenia	salina	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	215	1635	16240	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21637	Asteraceae	Conyza	canadensis	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	4045	9988	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
21638	Arecaceae	Archontophoenix	alexandrae	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	95	14172	16272	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
21639	Asteraceae	Baccharis	pilularis	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	1160	3777	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21641	Malvaceae	Gossypium	barbadense	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	286	3573	16274	1	1.41	4	FALSE	FALSE	0	0	0	71	LOW	FALSE
21642	Asteraceae	Hemizonia	pungens	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	8251	16275	1	1.41	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
21643	Asteraceae	Holocarpha	virgata	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	1424	17743	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21644	Asteraceae	Ambrosia	chamissonis	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	98	407	7257	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21645	Malvaceae	Sphaeralcea	emoryi	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	286	596	8790	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
21646	Scrophulariaceae	Leucophyllum	frutescens	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	solenopsis	64205	64207	64427	65997	3	3950	9937	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
23999	Rutaceae	Citrus	sinensis	Diaspididae	Diaspididae_none_none	Diaspidiotus	ancylus	61281	61283	61382	62429	379	5103	5104	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
24821	Asteraceae	Heterotheca	subaxillaris	Pentatomidae	Pentatomini	Euschistus	servus	32912	50839	50944	51033	98	1468	3556	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
24827	Rubiaceae	Cephalanthus	occidentalis	Pentatomidae	Pentatomini	Euschistus	servus	32912	50839	50944	51033	377	6062	10099	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
24841	Solanaceae	Solanum	lycopersicum	Pentatomidae	Pentatomini	Euschistus	servus	32912	50839	50944	51033	9	1802	6128	1	1.41	1	FALSE	FALSE	0	0	0	71	LOW	FALSE
22340	Santalaceae	Phoradendron	flavescens	Diaspididae	Diaspididae_none_none	Lepidosaphes	beckii	61281	61283	61479	63029	384	551	15838	2	1.42	1	FALSE	FALSE	0	0	0	141	LOW	FALSE
22373	Lamiaceae	Clerodendrum	quadriloculare	Diaspididae	Diaspididae_none_none	Lepidosaphes	beckii	61281	61283	61479	63029	264	4070	16459	2	1.42	1	FALSE	FALSE	0	0	0	141	LOW	FALSE
22681	Rutaceae	Citrus	x paradisi	Diaspididae	Diaspididae_none_none	Lepidosaphes	beckii	61281	61283	61479	63029	379	5103	16546	2	1.42	1	FALSE	FALSE	0	0	0	141	LOW	FALSE
6539	Asteraceae	Artemisia	filifolia	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	418	744	1	1.43	3	FALSE	FALSE	0	0	0	70	LOW	FALSE
6540	Brassicaceae	Lepidium	alyssoides	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	114	1416	5426	1	1.43	6	FALSE	FALSE	0	0	0	70	LOW	FALSE
7136	Pinaceae	Picea	pungens	Aphididae	Eulachnini	Cinara (Cinara)	curvipes	53209	53254	53347	54230	62	553	8724	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
7461	Ericaceae	Kalmia	latifolia	Pentatomidae	Asopini	Podisus	maculiventris	32912	32951	33518	33519	203	512	8671	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
7475	Sapindaceae	Acer	palmatum	Pentatomidae	Asopini	Podisus	maculiventris	32912	32951	33518	33519	385	398	10943	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
7476	Fagaceae	Quercus	alba	Pentatomidae	Asopini	Podisus	maculiventris	32912	32951	33518	33519	68	571	635	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
8879	Poaceae	Arundinaria	gigantea	Nabidae	Nabini	Nabis	roseipennis	33046	33488	33489	73532	352	11652	11653	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
10227	Malvaceae	Sida	echinocarpa	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	286	1801	5830	1	1.43	3	FALSE	FALSE	0	0	0	70	LOW	FALSE
10228	Rhamnaceae	Stenanthemum	complicatum	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	373	1810	2021	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
11175	Malvaceae	Sphaeralcea	emoryi	Geocoridae	none	Geocoris	uliginosus	35643	81004	35646	77073	286	596	8790	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
11177	Solanaceae	Datura	meteloides	Geocoridae	none	Geocoris	uliginosus	35643	81004	35646	77073	9	5056	11821	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
11184	Poaceae	Arundinaria	gigantea	Geocoridae	none	Geocoris	uliginosus	35643	81004	35646	77073	352	11652	11653	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
11185	Fabaceae	Sesbania	herbacea	Geocoridae	none	Geocoris	uliginosus	35643	81004	35646	77073	211	8027	8028	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
11582	Rosaceae	Heteromeles	arbutifolia	Aphididae	Pemphigini	Prociphilus (Neoparacletus)	corrugatans	53209	53250	53542	54953	376	1206	8586	1	1.43	6	FALSE	FALSE	0	0	0	70	LOW	FALSE
12172	Pinaceae	Abies	pinsapo	Aphididae	Eulachnini	Cinara (Cinara)	curvipes	53209	53254	53347	54230	62	394	12918	1	1.43	4	FALSE	FALSE	0	0	0	70	LOW	FALSE
12173	Pinaceae	Picea	cilicica	Aphididae	Eulachnini	Cinara (Cinara)	curvipes	53209	53254	53347	54230	62	553	17560	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
12279	Malvaceae	Sida	fibulifera	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	286	1801	2141	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
12431	Pinaceae	Pinus	contorta	Aphididae	Eulachnini	Cinara (Cinara)	curvipes	53209	53254	53347	54230	62	554	707	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
12732	Papaveraceae	Argemone	sp	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	65	4742	13026	1	1.43	12	FALSE	FALSE	0	0	0	70	LOW	FALSE
12734	Asteraceae	Encelia	virginensis	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	98	1194	1211	1	1.43	3	FALSE	FALSE	0	0	0	70	LOW	FALSE
12737	Asteraceae	Geraea	canescens	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	98	1377	9764	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
13631	Poaceae	Zea	mays	Geocoridae	none	Geocoris	uliginosus	35643	81004	35646	77073	352	7713	7714	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
14057	Vitaceae	Vitis	vinifera	Pentatomidae	Asopini	Podisus	maculiventris	32912	32951	33518	33519	50	623	5530	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
14082	Lauraceae	Lindera	benzoin	Pentatomidae	Asopini	Podisus	maculiventris	32912	32951	33518	33519	266	6734	6735	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
14130	Rosaceae	Amelanchier	canadensis	Aphididae	Pemphigini	Prociphilus (Neoparacletus)	corrugatans	53209	53250	53542	54953	376	1150	10863	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
14131	Oleaceae	Fraxinus	americana	Aphididae	Pemphigini	Prociphilus (Neoparacletus)	corrugatans	53209	53250	53542	54953	325	483	9763	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
16910	Arecaceae	Sabal	palmetto	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	95	6579	6580	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
16919	Magnoliaceae	Magnolia	virginiana	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	283	6675	12118	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
16921	Araliaceae	Hedera	helix	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	94	8085	8086	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
16922	Pinaceae	Pinus	echinata	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	62	554	3762	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
16981	Amaranthaceae	Chenopodium	oahuense	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	83	449	14186	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
16982	Arecaceae	Pritchardia	beccariana	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	95	5084	5085	1	1.43	10	FALSE	FALSE	0	0	0	70	LOW	FALSE
17117	Asteraceae	Sonchus	oleraceus	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	98	4630	11114	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
17709	Ericaceae	Leucothoe	axillaris	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	203	13318	13319	1	1.43	4	FALSE	FALSE	0	0	0	70	LOW	FALSE
17854	Pinaceae	Pinus	taeda	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	62	554	5213	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
17905	Euphorbiaceae	Gymnanthes	lucida	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	208	15070	15071	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18031	Orchidaceae	Laelia	rubescens	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	330	13519	15247	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18135	Asteraceae	Lactuca	sativa	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	98	3921	10745	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18141	Malvaceae	Sphaeralcea	fendleri	Rhopalidae	Rhopalini	Liorhyssus	hyalinus	33653	75728	75729	75730	286	596	2138	1	1.43	3	FALSE	FALSE	0	0	0	70	LOW	FALSE
18194	Combretaceae	Conocarpus	erectus	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	158	15317	15318	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
18197	Cyrillaceae	Cyrilla	arida	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	177	12121	15320	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18198	Myricaceae	Morella	cerifera	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	309	17550	17551	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
18199	Orchidaceae	Encyclia	cordigera	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	330	15321	15322	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18200	Ericaceae	Befaria	racemosa	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	203	15323	15324	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18201	Lauraceae	Tamala	pubescens	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	266	15325	15326	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18202	Ericaceae	Xolisma	fruticosa	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	203	7889	15327	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18203	Arecaceae	Cocos	nucifera	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	95	8522	8523	1	1.43	2	FALSE	FALSE	0	0	0	70	LOW	FALSE
18204	Polemoniaceae	Polemonium	caeruleum	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	354	6027	15328	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18205	Aquifoliaceae	Ilex	crenata	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	92	3984	15137	1	1.43	3	FALSE	FALSE	0	0	0	70	LOW	FALSE
18426	Combretaceae	Terminalia	muelleri	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	158	5146	15441	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18427	Zamiaceae	Zamia	pumila	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	11676	15107	15442	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18428	Cupressaceae	Juniperus	silicicola	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	63	511	12262	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18581	Pinaceae	Pinus	palustris	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	62	554	11740	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18582	Cactaceae	Backebergia	militarius	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	126	15505	15506	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18584	Myrtaceae	Eugenia	simpsonii	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	313	12943	15507	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
18585	Aquifoliaceae	Ilex	opaca	Diaspididae	Diaspididae_none_none	Acutaspis	perseae	61281	61283	61290	61743	92	3984	2395	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
19479	Juncaceae	Juncus	effusus	Aphididae	Pemphigini	Prociphilus (Neoparacletus)	corrugatans	53209	53250	53542	54953	259	510	14131	1	1.43	5	FALSE	FALSE	0	0	0	70	LOW	FALSE
19492	Ulmaceae	Ulmus	americana	Aphididae	Pemphigini	Prociphilus (Neoparacletus)	corrugatans	53209	53250	53542	54953	44	612	644	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	TRUE
19508	Rosaceae	Malus	pumila	Aphididae	Pemphigini	Prociphilus (Neoparacletus)	corrugatans	53209	53250	53542	54953	376	529	9635	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
20130	Juglandaceae	Juglans	californica	Pentatomidae	Asopini	Podisus	maculiventris	32912	32951	33518	33519	257	509	10142	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23344	Asteraceae	Ericameria	parishii	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	1622	16752	1	1.43	5	FALSE	FALSE	0	0	0	70	LOW	FALSE
23345	Asteraceae	Ericameria	brachylepis	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	1622	16131	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23348	Malvaceae	Sphaeralcea	ambigua	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	286	596	642	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23349	Polygonaceae	Eriogonum	fasciculatum	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	356	477	742	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23351	Asteraceae	Stephanomeria	exigua	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	6300	15761	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23352	Asteraceae	Stephanomeria	pauciflora	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	6300	16753	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23353	Asteraceae	Grindelia	hirsutula	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	1463	14166	1	1.43	8	FALSE	FALSE	0	0	0	70	LOW	FALSE
23365	Polygonaceae	Eriogonum	sphaerocephalum	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	356	477	16756	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23368	Rhamnaceae	Ceanothus	cordulatus	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	373	444	711	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23372	Asteraceae	Artemisia	dracunculus	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	418	732	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23373	Asteraceae	Baileya	pleniradiata	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	1268	4621	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23374	Amaranthaceae	Atriplex	canescens	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	83	424	686	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23386	Asteraceae	Artemisia	californica	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	418	8601	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23391	Asteraceae	Ambrosia	psilostachya	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	407	1213	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
23393	Asteraceae	Ambrosia	acanthicarpa	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	407	7487	1	1.43	1	FALSE	FALSE	0	0	0	70	LOW	FALSE
